"","StaticF","SemiF","ECFP6","DFS8","ECFP6+ToxF"
"CHEMBL1794578",0.728314544424798,0.737459233544456,0.704255963038744,0.707581604365375,0.739591505234606
"CHEMBL1794358",0.503079369462965,0.684542549414132,0.567542948321739,0.795806100217865,0.662485369734748
"CHEMBL3214812",0.674963004883775,0.754184148451268,0.631029413898684,0.768972972362899,0.670710267535395
"CHEMBL1614514",0.354186122936123,0.427565752565753,0.490643046893047,0.404749873499874,0.480348411598412
"CHEMBL1613898",0.811057112235093,0.878432247608416,0.862166999352682,0.891736605830844,0.882313215659134
"CHEMBL2114857",0.612900410514092,0.693476572390532,0.620501083998211,0.657862810141936,0.664143182570235
"CHEMBL1738164",0.39764715822322,0.449188227342142,0.398349331109753,0.403193040888295,0.398839226821517
"CHEMBL3215228",0.536997337227475,0.567039959154577,0.571149944863212,0.513405917826353,0.658361071727691
"CHEMBL2114811",0.397025305848835,0.657139265962795,0.736785654432713,0.557591754650578,0.628117144293615
"CHEMBL1737942",0.719398480576997,0.760183893292583,0.760950395488337,0.709552537196478,0.77277247867297
"CHEMBL3215220",0.649629919888541,0.571580750029026,0.480622315105074,0.551224892604203,0.664629049111808
"CHEMBL2114899",0.56828692552269,0.51356728151217,0.608730502831572,0.538210390996064,0.654003097422502
"CHEMBL2354206",0.874775274082898,0.936794112456709,0.848081143979,0.897513952308473,0.894837921602365
"CHEMBL1794355",0.396316700633314,0.570142659917165,0.408812427409988,0.524059616943878,0.391334286590844
"CHEMBL3215092",0.736735850471061,0.813433058018941,0.797048304046468,0.757871692091398,0.789910153878942
"CHEMBL2114830",0.49990394137453,0.683264012675777,0.652350960586255,0.601246781540899,0.606186373539315
"CHEMBL1613864",0.621815119810107,0.660010144408641,0.791189614247258,0.611710493164127,0.693244685788545
"CHEMBL2114764",0.743221766791561,0.78140758808951,0.766730874007762,0.724607952434039,0.777365263772586
"CHEMBL3214851",0.532496350158042,0.486937311812934,0.450955337273745,0.548708128061362,0.53661545751098
"CHEMBL1614290",0.502934802369255,0.51450101712989,0.502941449102907,0.665987621985527,0.460467383939048
"CHEMBL1964106",0.698632485781198,0.678753560288333,0.647805337809192,0.665545367002027,0.655409879591319
"CHEMBL1794522",0.682085057588477,0.689740368933948,0.708112947118456,0.700296865199981,0.713242914563203
"CHEMBL1614344",0.742221504486137,0.838899307110514,0.844954274400735,0.833230992515248,0.852460017926216
"CHEMBL1243966",0.829148629148629,0.88044733044733,0.815440115440116,0.794065656565657,0.830826118326118
"CHEMBL1614105",0.61653300947529,0.83278057678291,0.719636899528865,0.84022423976015,0.789197343011504
"CHEMBL1794573",0.882611445402143,0.91014799154334,0.899548556525301,0.88791312047126,0.923047107930829
"CHEMBL1614167",0.420281053855991,0.540677007084322,0.379664677882107,0.494973375948643,0.451307696838138
"CHEMBL1738632",0.647689652621515,0.669579731682263,0.723392635916971,0.592917494215353,0.72965588020747
"CHEMBL1738079",0.359453781512605,0.643977591036415,0.590172735760971,0.497152194211018,0.539542483660131
"CHEMBL2354292",0.54918337005961,0.674239342317146,0.713964813402266,0.71642459106704,0.71728659914682
"CHEMBL1794567",0.581167866611017,0.563788183736406,0.546396855025081,0.570002036620524,0.579595381083776
"CHEMBL2114874",0.543950223012008,0.626982264282035,0.576554999228531,0.621190638400783,0.62109802718117
"CHEMBL2114829",0.690062576783038,0.745714360915848,0.737340388557134,0.719678166085639,0.734655292035965
"CHEMBL1964115",0.745609279050353,0.766518931264958,0.707631972306823,0.72769834535464,0.728513978130464
"CHEMBL1614403",0.798015695544765,0.849204574495272,0.807661841818819,0.797612984022868,0.789026044476626
"CHEMBL1963777",0.798837186659038,0.799108028295339,0.747784651068919,0.793240445860016,0.79356340770572
"CHEMBL1614310",0.651525054466231,0.643347338935574,0.700529100529101,0.607352941176471,0.716316526610644
"CHEMBL1033994",0.740253669526446,0.771816495599225,0.718969193368404,0.774064850441285,0.733319112937119
"CHEMBL3215187",0.479225432996483,0.73768771561143,0.73655830518783,0.671009529004935,0.748733409306389
"CHEMBL1738482",0.651722105142078,0.661215941722098,0.572684735475433,0.593643351098891,0.689019208239455
"CHEMBL1738512",0.702120832556457,0.792614123797701,0.813150856370041,0.733822167827599,0.823782561742413
"CHEMBL1738253",0.539481611664815,0.460280396928013,0.489512020159958,0.56374484017992,0.524529903974004
"CHEMBL1963806",0.834963071251708,0.825286782167744,0.787577722791934,0.762782638043871,0.798353756722062
"CHEMBL1613787",0.653167927149251,0.621251136149269,0.568969405429507,0.604118433914699,0.604621340741884
"CHEMBL1794320",0.933472518360578,0.97536778939218,0.964226486614546,0.878667059591705,0.984126984126984
"CHEMBL1964023",0.513977386093618,0.525393940493249,0.557215403751835,0.604445609713064,0.574251674936226
"CHEMBL1794571",0.641591155330057,0.639856589386279,0.647509671059199,0.604170329557399,0.639221114546447
"CHEMBL1738670",0.541788831037751,0.540162141441636,0.572000752592311,0.532034759917778,0.559211518882506
"CHEMBL1963838",0.497382478632479,0.486039886039886,0.529985754985755,0.490206552706553,0.51755698005698
"CHEMBL1614034",0.154972917581613,0.485507246376812,0.583525106133802,0.405331576635925,0.556527594788464
"CHEMBL1794365",0.561914080107068,0.670843735047536,0.504666729076952,0.63497073651071,0.581934736177855
"CHEMBL1614001",0.688571952154629,0.553468316460442,0.593385624094286,0.432315217354587,0.495137938838726
"CHEMBL1738579",0.569372356467689,0.522313803376365,0.594556622163375,0.447969767185259,0.575673618007282
"CHEMBL1738407",0.714362450987451,0.833753354785039,0.778641050445863,0.792931241086713,0.804934539643743
"CHEMBL2354256",0.600034669372569,0.595241223646489,0.610460915198083,0.539383974253177,0.607230876830508
"CHEMBL1613941",0.585773366418528,0.639830897895414,0.573838188891952,0.62259187778901,0.613291262036782
"CHEMBL2354274",0.83211223530991,0.777913526000548,0.793205417155155,0.773316732862869,0.706385687330924
"CHEMBL1963776",0.756510821220834,0.757910902284663,0.716089004506057,0.725438825054655,0.750878603386039
"CHEMBL1963778",0.623163988710394,0.711151334274603,0.702169140021359,0.698142887787161,0.718676996704074
"CHEMBL1738642",0.553222433537334,0.561094693552451,0.626327465275238,0.650227285657393,0.663453620396785
"CHEMBL1614434",0.653869756696267,0.694813759628574,0.705171523300178,0.622173489278752,0.711517913174833
"CHEMBL1613762",0.718778386803749,0.669735022090095,0.700168256327677,0.538226702175978,0.686854845369338
"CHEMBL2114761",0.642578035999089,0.676284837469048,0.689752825279141,0.671561556429978,0.707272061877325
"CHEMBL1613991",0.769054344368065,0.774876118821958,0.737308957904762,0.746904193764719,0.738377003665672
"CHEMBL1614328",0.719427120817584,0.789406562618711,0.827241221959609,0.771664587617889,0.828818908192456
"CHEMBL1964117",0.71371452982826,0.768629257333709,0.639291375626187,0.726368017311526,0.656949344803479
"CHEMBL1614104",0.583867774010536,0.696426423882128,0.592766542453589,0.723253254646559,0.576940007722762
"CHEMBL1964103",0.729880599542004,0.716749479025523,0.698697681349672,0.668973314259607,0.690355005286402
"CHEMBL2114791",0.585582530026974,0.629874685430241,0.473930890597557,0.475997975997976,0.381270770159659
"CHEMBL3215171",0.622008234960042,0.943820737495436,0.888265181939881,0.905237110056387,0.864414729625573
"CHEMBL1613874",0.644783306604344,0.797024511009533,0.754683943482922,0.759814753059203,0.75614646143246
"CHEMBL2114719",0.514453945923106,0.549217165010589,0.600353357382233,0.577741818255385,0.584741305740824
"CHEMBL1738485",0.646419465212492,0.751233745404298,0.721979996874512,0.655894013044801,0.752643916401411
"CHEMBL1614288",0.689711443366559,0.82635422272386,0.812472136102499,0.805668836724942,0.828383298647325
"CHEMBL2114748",0.572981560559376,0.678625340368408,0.59474745569256,0.632599909679706,0.659155143207209
"CHEMBL1738610",0.766587828138216,0.801951058034779,0.721000085356674,0.783111418395139,0.757198975719906
"CHEMBL3215128",0.58179186228482,0.715212400131785,0.741762931389507,0.75931811630014,0.740693208961371
"CHEMBL1738611",0.448325468956792,0.588607374941244,0.647217232125584,0.538145531942726,0.662310440353865
"CHEMBL1614247",0.552567987567988,0.716807128057128,0.638204526954527,0.638631183631184,0.634166944166944
"CHEMBL1614314",0.712132725430598,0.765760441292356,0.716419002589215,0.679061127997298,0.77241641337386
"CHEMBL3215185",0.644911029693638,0.734436199653591,0.705826057999971,0.730442752181883,0.761527022396588
"CHEMBL1963799",0.823877702607631,0.849103882352656,0.8302478407644,0.855475703520139,0.823166187625933
"CHEMBL1794475",0.743463176390006,0.811310950792658,0.775560370072565,0.777758234313112,0.803163187309529
"CHEMBL1614549",0.575304896067309,0.619709603128357,0.624954190676355,0.662040485273781,0.608489956604096
"CHEMBL1738171",0.751541909869539,0.754145966086392,0.776402142866545,0.738536607303472,0.782093199777114
"CHEMBL1794387",0.707995030962577,0.721504437790442,0.729797761250094,0.710144327462786,0.761847172585509
"CHEMBL1794516",0.702133032452181,0.822836830588281,0.781567431243447,0.733983777165595,0.833136604601788
"CHEMBL1614091",0.488153546889041,0.614847591777045,0.716033051085547,0.708347055003898,0.666595034894906
"CHEMBL1963937",0.873408431472948,0.923611756766468,0.889142154220677,0.916829820968191,0.898065897270057
"CHEMBL1614385",0.615395787944808,0.576546715044795,0.744445720597934,0.626032663403797,0.746319079889931
"CHEMBL1963692",0.766812229711773,0.73350747003715,0.725712947630756,0.711530330822568,0.740200117825689
"CHEMBL1614086",0.21682665160926,0.417968504925027,0.363510885250016,0.528546332894159,0.460427253905515
"CHEMBL1963831",0.729685022463844,0.792059367231673,0.728266714952179,0.760403827062662,0.738241764964823
"CHEMBL1614016",0.453393499726896,0.540606877741203,0.610242403509443,0.555142123989702,0.667326598669678
"CHEMBL1963758",0.686555204257992,0.70833880164447,0.718531816456965,0.706283565902263,0.755040374363894
"CHEMBL2114737",0.652699481370779,0.795898117427657,0.792096466741092,0.744267647611871,0.813907218274991
"CHEMBL1963803",0.722987748138958,0.807300752562849,0.75514763014763,0.809427831353235,0.777539507983056
"CHEMBL2354269",0.657972430525676,0.737014328545769,0.787879342785529,0.742680737394226,0.773323071827129
"CHEMBL3215112",0.748169934640523,0.778082788671024,0.736688453159041,0.687755991285403,0.749324618736383
"CHEMBL3215096",0.643376999942253,0.662941148660372,0.661142294219801,0.630548817338218,0.6804640649706
"CHEMBL1963687",0.668269010380274,0.724194737133634,0.664205008482254,0.689218954076835,0.690500382645845
"CHEMBL1614423",0.725210962286013,0.863686894650324,0.792981841812493,0.829563698686622,0.808303823238587
"CHEMBL1963689",0.618578684984711,0.676401098502964,0.654445531353709,0.657090198976856,0.722761908902512
"CHEMBL1794410",0.733465223204912,0.840192521649587,0.728274092449633,0.815581587655202,0.728819599236688
"CHEMBL1613928",0.631404727878941,0.611379205463824,0.584352916722094,0.59644820482502,0.604364016285523
"CHEMBL2114850",0.602975540102183,0.707143148899421,0.671146345578843,0.743769417007171,0.720217003669811
"CHEMBL1963721",0.678085594786723,0.661187155923998,0.603869131773267,0.622989395994565,0.613575119881511
"CHEMBL1964000",0.675200018511997,0.734713142215534,0.737177010578089,0.685759076575616,0.737613146312962
"CHEMBL1614202",0.438024730725624,0.534151549508692,0.507980678382464,0.632050264550265,0.510377220332577
"CHEMBL2028073",0.709800928918576,0.823534000494785,0.835595776772247,0.754950641225151,0.841133376427494
"CHEMBL2114825",0.475541449707047,0.572480026748319,0.573459470924169,0.558433106972902,0.592116030097416
"CHEMBL3215013",0.557785953296789,0.677022643188057,0.6350805074821,0.555478491237005,0.616887584379844
"CHEMBL1794413",0.802888024470139,0.852584541720268,0.856073649510513,0.814901892141894,0.889746307471078
"CHEMBL2114858",0.569645772445747,0.588584022778277,0.54679308451981,0.575886746112837,0.560336521579228
"CHEMBL1738402",0.850400817721361,0.859641966386949,0.817745302324313,0.822346966049559,0.853833022175279
"CHEMBL2114852",0.303093783521051,0.37591386765889,0.269843205282918,0.415809365781711,0.323313053097345
"CHEMBL2114753",0.598007855155992,0.740511789062942,0.670219119043779,0.77925181598304,0.647804311738374
"CHEMBL1246088",0.641552579365079,0.681940310846561,0.720049603174603,0.746675760582011,0.705863921957672
"CHEMBL1613884",0.561385585329974,0.66401136300186,0.659118756734547,0.660823882935838,0.638741135548652
"CHEMBL1614084",0.58709752042054,0.67535374950804,0.693949609017678,0.665847418838343,0.678306559288408
"CHEMBL1963717",0.820550149069117,0.843571938918355,0.815575979351893,0.790295538600649,0.836112398028336
"CHEMBL1613807",0.599365253985716,0.709470113678034,0.743475081635148,0.649840658669042,0.685025189026839
"CHEMBL1964096",0.705906012360381,0.796979499018859,0.80321172675844,0.772852546098653,0.814512852823839
"CHEMBL1964108",0.779362715473827,0.77465970243748,0.692986848542404,0.691054418832197,0.71367089700423
"CHEMBL1963893",0.750082997040413,0.815861982413939,0.707135876069326,0.779462443459175,0.736716352894583
"CHEMBL1613867",0.471988344988345,0.481112665112665,0.532067599067599,0.479538073038073,0.476438616938617
"CHEMBL2114842",0.851397273466165,0.92012298289042,0.872336835457289,0.865466949174694,0.895945492169283
"CHEMBL1614069",0.47681813662813,0.572065961912608,0.593839465157295,0.602355529430437,0.585835928012369
"CHEMBL3215277",0.857353474173425,0.899388170484042,0.901300370324357,0.878971648406659,0.920414233346453
"CHEMBL2028074",0.848926570887355,0.886512790042202,0.814127651578632,0.857929724596391,0.845464803896176
"CHEMBL1614301",0.593058794676736,0.626246483239862,0.670534524404464,0.539484887186037,0.622902090621356
"CHEMBL2354289",0.540240303813482,0.656662241115143,0.621481886969847,0.610115327776164,0.615676964287518
"CHEMBL3215288",0.583212023691918,0.637148528966997,0.601990990755642,0.617073538807191,0.62865611219198
"CHEMBL1794494",0.412614425505051,0.32327178030303,0.506949705387205,0.528561658249158,0.511713489057239
"CHEMBL2114909",0.730455671060988,0.610409937729359,0.729234356685889,0.548623968016503,0.679240502768294
"CHEMBL1963805",0.71824908642907,0.739175412218189,0.708212607647636,0.731538995784355,0.719907984879736
"CHEMBL1794327",0.54657622631302,0.579393235642402,0.523664448291357,0.586655253933317,0.557781219619661
"CHEMBL1738408",0.547369534668327,0.349732721727189,0.359063907253042,0.510250191625946,0.567715020280413
"CHEMBL1963947",0.725096344761663,0.868086594989032,0.862523522492256,0.856123790824893,0.84096246515574
"CHEMBL1963797",0.732139435342803,0.790100589451763,0.790087551859124,0.720836891647196,0.808831799357298
"CHEMBL1963770",0.791971329204344,0.757806165547069,0.808936798037874,0.745435587494769,0.79619178431896
"CHEMBL1963811",0.683277995597315,0.665970968424476,0.614815656862413,0.639754847671735,0.608756545714504
"CHEMBL2114725",0.510597765436475,0.482650426037523,0.514755352174707,0.493069791618179,0.488144304918498
"CHEMBL3214830",0.715638780180065,0.777978431694028,0.790347072227806,0.722380770775266,0.793763356928495
"CHEMBL1614359",0.623387708867163,0.712207719786532,0.677486272480671,0.689542062569947,0.676598944028381
"CHEMBL2114882",0.80010611457916,0.896966542304085,0.91266085692992,0.917848567678582,0.943512925482328
"CHEMBL3215025",0.681856663332727,0.744701612414378,0.677008622779899,0.635216137782627,0.701609421409953
"CHEMBL1614128",0.466441833656515,0.551556479080146,0.583277369463055,0.579580838816855,0.585877662378323
"CHEMBL3214992",0.739021796960229,0.811024738261528,0.756950830427203,0.745699999354512,0.762592064643085
"CHEMBL1614185",0.647967640521326,0.736821734202453,0.682212862671192,0.700771216185703,0.716848665443632
"CHEMBL2028075",0.828930367391906,0.826694615156154,0.830382368843907,0.81833354910278,0.827274654197731
"CHEMBL1963789",0.764859253154277,0.770899238277792,0.722713878937553,0.742682223707305,0.729442745259925
"CHEMBL1217000",0.878637041452167,0.857502815648655,0.817017372154266,0.699167509698819,0.815400865712603
"CHEMBL1963971",0.547217024313798,0.52967214983344,0.505843594875853,0.538896270993045,0.497129650516747
"CHEMBL1738673",0.559843797131933,0.570052537364886,0.57709019021065,0.555463329827737,0.601458272917111
"CHEMBL1614336",0.70536725765851,0.822573019887431,0.764222647554309,0.776959496664907,0.782057263040231
"CHEMBL2114872",0.52481617477421,0.695217005993348,0.679533180860963,0.69602541218632,0.661321342526509
"CHEMBL1614276",0.603061175618609,0.638175801526977,0.624835063601765,0.618270096568807,0.625487641334856
"CHEMBL2028077",0.747845441595442,0.844230769230769,0.882995014245014,0.652564102564103,0.784188034188034
"CHEMBL1963752",0.828668084347656,0.862326385619741,0.838324339318355,0.84224846776808,0.854901319074568
"CHEMBL1614098",0.543936403672093,0.540574558986351,0.640273914408846,0.59914222348829,0.681890512434773
"CHEMBL1963686",0.720529820342482,0.757247806659801,0.745997865102756,0.753952540229939,0.774384610445751
"CHEMBL1963716",0.64270886180926,0.734824162945022,0.766280278832511,0.795959334716922,0.770117060549562
"CHEMBL1794396",0.468632602948664,0.464640201689129,0.573108758032393,0.478832716204539,0.526011005385169
"CHEMBL2028076",0.851501623376623,0.880514088870067,0.884557041690194,0.802064315515402,0.882810833490181
"CHEMBL1963702",0.796096730466159,0.817170139069861,0.824125115178374,0.838540763904322,0.838094451289653
"CHEMBL1963916",0.543100981330971,0.555532326882915,0.532236711649929,0.507934461181305,0.551594169325941
"CHEMBL1614304",0.685095668858306,0.823864327803898,0.782913236397861,0.792532602909219,0.796607005890392
"CHEMBL3215157",0.657286053243237,0.759433668085473,0.749125769711403,0.709279866551629,0.737856963617756
"CHEMBL1614466",0.605310332026089,0.627181523262871,0.585063814973665,0.715296152794369,0.604154750940408
"CHEMBL1794336",0.609153496559355,0.733239966543009,0.67584074215837,0.695278980617293,0.673330362408011
"CHEMBL2114865",0.489231248487674,0.484352508296817,0.479901634812896,0.458624538795897,0.563848067137541
"CHEMBL1737961",0.71268689144318,0.854091696487207,0.824196517223317,0.843232005970251,0.764225251254808
"CHEMBL1963695",0.800833412611001,0.818346222706945,0.835251155374497,0.834509919670414,0.838096052435667
"CHEMBL1246087",0.673759477749433,0.761879084688901,0.780920067215818,0.790881778920219,0.770376552736234
"CHEMBL1794467",0.78945509432428,0.848582847492731,0.82733588547542,0.807484975726255,0.829697205787322
"CHEMBL1614547",0.652533562113116,0.685670517980667,0.686186149289145,0.693029177190363,0.680411021873029
"CHEMBL1963764",0.744912119069327,0.782524811348822,0.756370155962817,0.76403236518064,0.772511371686913
"CHEMBL1794499",0.758093282928662,0.837394757941614,0.783504697036581,0.811347013475388,0.797177691763074
"CHEMBL2095143",0.55307792264314,0.753718625457756,0.701650719042023,0.676099702186659,0.703120511816164
"CHEMBL2114816",0.504178713334863,0.62106223422183,0.580481538053338,0.574954247012647,0.581859704682955
"CHEMBL1863510",0.999324552516042,0.997431943735718,0.999324552516042,0.998783454987835,0.99500131884819
"CHEMBL1614199",0.590181676424376,0.613308596371543,0.549877226385987,0.587894517696594,0.580340176803512
"CHEMBL1963825",0.720999539184836,0.759992499416001,0.675335327616583,0.6913858151615,0.708773041627361
"CHEMBL3215227",0.477499226039933,0.520657638530594,0.507761279813326,0.494802089403156,0.534727317667591
"CHEMBL1738510",0.742650155113888,0.829577216307839,0.776364212271922,0.762671884402248,0.737462303656349
"CHEMBL1963711",0.875626359848066,0.808745805214441,0.836397831618542,0.801396172142936,0.854243463509975
"CHEMBL3214906",0.616222441605647,0.682406532271342,0.665272010671066,0.686594980235511,0.66142545838748
"CHEMBL1613997",0.578644110934515,0.71902174689643,0.606312325173529,0.631438761025442,0.675775616838342
"CHEMBL1963743",0.661406369433729,0.671119681651556,0.677194887363424,0.666469450846195,0.698961777646319
"CHEMBL1119333",0.959191874581811,0.932904162439269,0.953161791236045,0.896655719972852,0.954025764390154
"CHEMBL1963815",0.73098795304622,0.79153912198756,0.761420094789676,0.747228452608582,0.763110371629933
"CHEMBL1964118",0.766931857904607,0.826593566619269,0.799129628379292,0.770262566372882,0.824538421188342
"CHEMBL1738183",0.60731475656996,0.692663182537202,0.728399309199697,0.668553417213683,0.699899392916819
"CHEMBL1963824",0.781708757923315,0.801773906242898,0.774505747879813,0.809874898514017,0.759465956773312
"CHEMBL2114821",0.664104643838206,0.684658750668165,0.659031657391861,0.696072093654753,0.642649693787504
"CHEMBL1738593",0.761456386077882,0.846339871007337,0.855682660480371,0.815035402401392,0.847194665311164
"CHEMBL1964114",0.839271720236847,0.868538067231104,0.842395919747464,0.819172975853316,0.852142981813268
"CHEMBL1613929",0.550305609809615,0.674481116292536,0.693321927984677,0.626169589005878,0.685915974522082
"CHEMBL1963786",0.747224528504895,0.788134748579612,0.780751697724195,0.738554344159064,0.796237789546396
"CHEMBL1963751",0.711248589612979,0.719496931065254,0.706432892121298,0.708150636075067,0.703369487272179
"CHEMBL1963753",0.742530896017111,0.766878921903345,0.819740863121869,0.756726373336678,0.825238385480976
"CHEMBL1963766",0.798796716821702,0.793036659844567,0.812746193610865,0.767167871010648,0.797023643789929
"CHEMBL1738242",0.651122936299218,0.697929770253488,0.653435422602089,0.678736434135072,0.689499529731902
"CHEMBL1963798",0.784039212916218,0.712393404773084,0.718165024715827,0.607038937988136,0.75421005267262
"CHEMBL1794528",0.795476994868585,0.896004815824829,0.870198267866914,0.876549974308499,0.878538363079527
"CHEMBL1738391",0.618231511218825,0.706496639066774,0.659570135694927,0.641868980329318,0.677882489924307
"CHEMBL1963804",0.737788957672859,0.771987227874494,0.755660808509162,0.734858560766164,0.747845536478121
"CHEMBL1963760",0.772229855259828,0.809640806782984,0.728264730203967,0.742160753166775,0.760163420269568
"CHEMBL1963734",0.813195997496337,0.84260477710859,0.807122427829939,0.816440267538864,0.80879118433832
"CHEMBL1963773",0.712214433525175,0.704069173934903,0.685430850526758,0.671067607087428,0.684524608431258
"CHEMBL1963820",0.744119802572077,0.760141104967153,0.750004614946631,0.765865432502364,0.775406201008342
"CHEMBL1963738",0.715675534882793,0.779552083080067,0.731686725355866,0.725287239182491,0.745942718493207
"CHEMBL1614433",0.626267283723424,0.690418239979643,0.694825106667212,0.677394843622914,0.652701327262731
"CHEMBL1964081",0.802974438697613,0.844831198456908,0.794312993321928,0.790985172314212,0.831179180587789
"CHEMBL1963787",0.74824940958977,0.753824280507703,0.748222812976911,0.697897917333713,0.765723185856734
"CHEMBL1794531",0.491640631970539,0.560661977129425,0.486397140871601,0.497935131322254,0.430895959065534
"CHEMBL1614030",0.623311663928508,0.736651495016613,0.669934301746505,0.721902031522789,0.670998006455657
"CHEMBL1963821",0.732415627191084,0.773947995786413,0.708453915052876,0.725923159223056,0.728482867912085
"CHEMBL1738513",0.61266552697715,0.627861656556228,0.559551372604405,0.591759805232524,0.571500506179155
"CHEMBL1738131",0.687336872763591,0.787388985799844,0.752369152307973,0.736852151333447,0.762783735243737
"CHEMBL1614504",0.654286923134572,0.759712145717818,0.740043070311359,0.691678496740093,0.702283757541601
"CHEMBL3214993",0.677610464349526,0.760598669576687,0.699503717027761,0.730546892996032,0.724678511556286
"CHEMBL1963747",0.807686896630607,0.829028564594155,0.831627292330332,0.85145201664224,0.827237541474006
"CHEMBL1794350",0.591522803807866,0.677744504974178,0.630169830421439,0.662584550852172,0.65090891746317
"CHEMBL1963712",0.72580799321655,0.790901951680546,0.754750450577457,0.777588810304899,0.789035742594781
"CHEMBL1909089",0.889026266684563,0.907979405486862,0.898535885550053,0.903059679405363,0.911714967790899
"CHEMBL1963705",0.771343940276018,0.744853146417335,0.742295329314246,0.705366537947633,0.772350859250438
"CHEMBL1738249",0.518293136686572,0.495664877454509,0.41673327327395,0.520517208426149,0.409929219238775
"CHEMBL1963796",0.681696398844857,0.731429208449387,0.673639748060393,0.722521394237559,0.711394584040169
"CHEMBL1614170",0.600201917663885,0.724413121032193,0.68248832552603,0.662999229593721,0.689335122298851
"CHEMBL1794383",0.728389703390107,0.782265854153846,0.737591497372972,0.732006426974787,0.748636973754124
"CHEMBL1963731",0.85099865243444,0.909053178447873,0.871749399697696,0.873337558163087,0.892640013716704
"CHEMBL1963819",0.768873438296428,0.822131260439071,0.788808974929166,0.797616227518759,0.801579049959995
"CHEMBL1863512",0.977908342455756,0.987977786900201,0.984622445721584,0.982705026455026,0.98926917989418
"CHEMBL3214970",0.935116442993914,0.942283295163943,0.918367494821201,0.909147682259457,0.937975526885914
"CHEMBL3214971",0.864351601164972,0.867545714403624,0.828128688966859,0.814941358035835,0.843967655208993
"CHEMBL1738414",0.720838653253267,0.647810332626109,0.500966117557394,0.586856990359372,0.563904933090192
"CHEMBL1963802",0.683445352770705,0.743965830673471,0.693263506464728,0.711480111553702,0.694629301709907
"CHEMBL1964100",0.638987782967338,0.652180752320638,0.674602098045427,0.589189129026826,0.706611396467924
"CHEMBL1963780",0.75793364445255,0.799247540724178,0.811734599854,0.757127872829092,0.789445673869652
"CHEMBL1963795",0.679560796846959,0.742406910744714,0.702442709029756,0.713947028899959,0.713840046422486
"CHEMBL1737865",0.552928308762602,0.578177884289673,0.578522987295718,0.543966500692968,0.58181478642103
"CHEMBL1963696",0.685417860754497,0.766944223569304,0.715873233208158,0.713516769479609,0.743568509658181
"CHEMBL1963822",0.677081696192823,0.716503437209244,0.730641861237542,0.677746676473793,0.726569480767135
"CHEMBL1963801",0.824940245458219,0.764093556914834,0.721743625111092,0.705224999255234,0.738872798406929
"CHEMBL1963818",0.809307133058955,0.782840735160153,0.784776368823488,0.73843582296947,0.786267555623358
"CHEMBL1964116",0.704610655615167,0.69277817574486,0.679023803437738,0.678637054525639,0.689833865152577
