"","StaticF: fold0","StaticF: fold1","StaticF: fold2","SemiF: fold0","SemiF: fold1","SemiF: fold2","ECFP6: fold0","ECFP6: fold1","ECFP6: fold2","DFS8: fold0","DFS8: fold1","DFS8: fold2","ECFP6+ToxF: fold0","ECFP6+ToxF: fold1","ECFP6+ToxF: fold2"
"CHEMBL2114803",0.972906354895379,0.906761182341285,0.922568174763952,0.977872500818421,0.945274598793987,0.93950982362816,0.974615039505385,0.950815970919036,0.927667351665511,0.948482029781964,0.878366010090497,0.943144591981893,0.970848887797237,0.964268017780653,0.931925580930365
"CHEMBL1613775",0.931535261964066,0.769277806989934,0.715038544328569,0.96927672833768,0.924990360743466,0.89819713233027,0.956822881772441,0.937972454654785,0.913665565665256,0.959504921267941,0.94127969369566,0.884009100376747,0.947675873689144,0.882642530002778,0.915045715887747
"CHEMBL1614373",0.560950484773265,0.700689401305057,0.718924852544311,0.743445012549322,0.784766382193173,0.65017794031388,0.701905265690729,0.82452337925746,0.71005100239432,0.762613245527157,0.85682457844483,0.692851246604111,0.74657652186309,0.825221319997944,0.693319479967245
"CHEMBL1614070",0.963921335075181,0.897376543209877,0.833333333333333,0.951968437545361,0.988271604938272,0.504166666666667,0.876985194292886,1,0.883928571428571,0.906261473569166,0.975154320987654,0.811011904761905,0.904728818190357,0.865299823633157,1
"CHEMBL1026934",1,0.999191676670668,1,0.997400109469075,0.99916684020547,1,1,0.999191676670668,1,1,0.999587671803415,0.998430769230769,0.998652753282383,0.998298211070189,0.998430769230769
"CHEMBL1026933",0.938095238095238,1,0.708333333333333,0.919642857142857,1,0.791666666666667,0.894444444444444,1,0.708333333333333,1,1,0.791666666666667,0.938095238095238,1,1
"CHEMBL2363723",0.54079651415382,0.527384910723639,0.714078694110663,0.541319123343117,0.606314122481737,0.855339706732895,0.723687182382835,0.568823494331026,0.691420248997648,0.602013866187207,0.622496943888924,0.726816908581614,0.738045046740699,0.648037393137661,0.737824952824953
"CHEMBL864855",0.974206349206349,0.763888888888889,0.911046041192786,0.943650793650794,0.763888888888889,0.947011671179112,0.926984126984127,0.902777777777778,0.944285480591944,1,0.763888888888889,0.968210068211058,0.926984126984127,0.902777777777778,0.868519405712649
"CHEMBL772766",0.255357142857143,0.396382335104457,0.320454545454545,0.290899725274725,0.302737338239891,0.548787878787879,0.354924242424242,0.666108837462918,0.407509157509157,0.190371762740184,0.416084781268362,0.308311688311688,0.309099264705882,0.462582948845394,0.401031746031746
"CHEMBL806152",0.985431235431236,0.934579725829726,0.84265873015873,0.976753549480822,0.887377344877345,0.887301587301587,0.976753549480822,0.96125,0.773063973063973,0.959995055449601,0.944193306693307,0.668205868205868,0.976753549480822,0.956870629370629,0.776109307359307
"CHEMBL1613812",0.992547217089796,0.970494782994783,0.898115079365079,0.99835757916098,0.884263421763422,0.985243055555556,0.998918041576235,0.922854691604692,0.861656746031746,0.99835757916098,0.966328116328116,0.985243055555556,0.999465312945573,0.929730917230917,0.898115079365079
"CHEMBL2363265",0.605816463056208,0.584978608541382,0.708637034000114,0.901685582935583,0.579463582020378,0.816217176061668,0.794747380099547,0.674707404051539,0.646216198907486,0.80794252044252,0.490694982036756,0.743141052492965,0.786812164443743,0.530137981312931,0.694645275782902
"CHEMBL1024480",0.166666666666667,1,0.108906525573192,0.0625,0.166666666666667,0.093218954248366,0.166666666666667,0.05,0.118590668590669,0.25,0.166666666666667,0.0706435472739821,0.166666666666667,0.0555555555555556,0.0886721973678496
"CHEMBL2363541",0.289082880975847,0.398339031927209,0.550043783263759,0.41060793781382,0.586257929862749,0.641465198311906,0.748200493725342,0.595293777018699,0.472926068815919,0.360235774206914,0.547565920891957,0.560442515716918,0.783536422425311,0.562725000186759,0.466236549872936
"CHEMBL1614177",0.0277777777777778,0.0714285714285714,0.654761904761905,0.0357142857142857,0.25,0.480699855699856,0.0555555555555556,0.0833333333333333,0.41484593837535,0.0357142857142857,1,0.85,0.0384615384615385,0.25,0.485846560846561
"CHEMBL1804798",0.816666666666667,0.920454545454545,0.910808524511733,0.591666666666667,0.920454545454545,0.864433728036669,0.902777777777778,0.912878787878788,0.888900367309458,0.6,0.930871212121212,0.587843484501239,0.902777777777778,0.906517094017094,0.970643939393939
"CHEMBL3111191",0.0720554056080372,0.10964261300481,0.125,0.167857142857143,0.14847250783691,0.1,0.0575793650793651,0.110806404734793,0.0833333333333333,0.0657355525299074,0.11327593302812,0.0833333333333333,0.0561488411488412,0.101623493694285,0.0833333333333333
"CHEMBL1031359",0.994572713742511,0.943650793650794,1,0.962066863438128,0.943650793650794,1,1,0.906150793650794,1,0.99938262195122,0.906150793650794,0.989935297215458,0.99938262195122,0.906150793650794,1
"CHEMBL2363544",0.593866611053286,0.378382931040453,0.555344210484899,0.587020507045811,0.290830340910409,0.489920288928634,0.704640131329094,0.375165752022634,0.455458909634385,0.46738152939881,0.227118858029762,0.53779463241126,0.625986749510564,0.378984679794557,0.474606343619381
"CHEMBL2363339",0.682661577113976,0.759707333516157,0.461067420234087,0.543424216177699,0.780243775929131,0.750777925777926,0.835259152079804,0.84568185420817,0.596184475473691,0.570902171770811,0.718179705030964,0.684349595496228,0.783091306698118,0.780015708634904,0.597308505764388
"CHEMBL2363169",0.375306983491337,0.682786797427059,0.612075438894324,0.512994019551514,0.854552572143685,0.800066113224008,0.610324817726133,0.752740615912523,0.771558252930802,0.335857294270481,0.820663879455955,0.632248161672826,0.484762959671048,0.772815415449627,0.794623404917523
"CHEMBL2363165",0.558435802250292,0.496229777757932,0.457756649668414,0.820712359819369,0.809338578088578,0.764814814814815,0.688423636116172,0.612056784589679,0.285805860805861,0.493293759900769,0.668966970529471,0.741283308195073,0.732735293776484,0.718150598209952,0.409009563421328
"CHEMBL1738313",0.602159936554673,0.642981174386048,0.419995188323112,0.788857346357346,0.714817355977662,0.564414874393759,0.506669375014963,0.652423336561366,0.397120377408076,0.595708874458874,0.644994469795701,0.46299514608655,0.617978749095702,0.739919729609229,0.387126219498788
"CHEMBL2363531",0.522246588824129,0.556805594142471,0.527935275942522,0.692592641276852,0.516340252982311,0.793641173641174,0.694653263403263,0.616196566317943,0.641136939447053,0.58145139126161,0.406673574418236,0.656243266537384,0.639563099072516,0.560467621292139,0.717868324008675
"CHEMBL2363621",0.436164896803793,0.592132590256319,0.644003043340772,0.418153136587956,0.533167501415655,0.74776763483171,0.737227411733341,0.554185018232862,0.669413309715167,0.43733694756422,0.506932840521471,0.629476140402998,0.72287071863679,0.613940083074888,0.620650598729338
"CHEMBL1614265",0.893350884282705,0.93864771834079,0.937737345222615,0.694503963831955,0.946265676438433,0.818959557362407,0.849488294755154,0.884147031998174,0.87197180759016,0.672838152001407,0.856372967887044,0.943077644672715,0.696095119852474,0.922819194469224,0.900971330383133
"CHEMBL1738092",0.887038435802289,0.809897011617336,0.940933046257276,0.964199076876455,0.861683112286735,0.848546340522923,0.927138898038419,0.877023930226859,0.860655410182315,0.97066248077747,0.91245575535626,0.963459998966203,0.930215826138824,0.862805237098738,0.818064406327221
"CHEMBL1614380",0.741666666666667,0.800585525585525,0.444171788720661,0.793650793650794,0.885539117877174,0.287471338185624,0.793650793650794,0.950175892483585,0.359779803529804,0.745454545454545,0.723355513104107,0.398253532182104,0.745454545454545,0.839960564333474,0.525854875749834
"CHEMBL2363420",0.721290323346245,0.623042255796282,0.524146517588456,0.959129383661359,0.756702336250436,0.741401028855739,0.793192405962898,0.668412698196877,0.595769034316235,0.78885749409026,0.785243216607197,0.682532299030145,0.784541221753393,0.651937093989421,0.612061471137558
"CHEMBL2354307",0.937797981984871,0.941582038764745,0.96919702110789,0.953837630406028,0.939098893890296,0.95508539053348,0.944196380121516,0.955612261536343,0.845796745917598,0.887474506843013,0.907992473576042,0.856834376451698,0.943951954385959,0.924490995394929,0.823559913041948
"CHEMBL2363375",0.443956417894111,0.608964086935406,0.829217069652054,0.626036197746556,0.601703289672806,0.848746978866544,0.614306146751799,0.539880259155878,0.789698676950595,0.471576588298556,0.526379826060566,0.862398584263236,0.506361480693743,0.638405710448093,0.817397106209127
"CHEMBL1738423",0.329696499153021,0.531966435370313,0.247356840463458,0.402218144174666,0.414573297120539,0.184543053564793,0.363769093225615,0.333371309233863,0.138653242301155,0.590397139092791,0.403772623473445,0.17266086596582,0.342125356125356,0.396022840324276,0.134402352395231
"CHEMBL3214828",0.687640018221556,0.741935698169998,0.865642584422489,0.78036981793161,0.836975398113611,0.928027023481569,0.812144288327025,0.857601088760425,0.659439312915249,0.887630911289152,0.567738697808908,0.706279242642879,0.91547585648629,0.826134384742418,0.748797199923009
"CHEMBL2114883",0.773921635262215,0.526382556227538,0.77288091517578,0.847996626853341,0.595023997187784,0.727966256624282,0.647914426399156,0.485491873264974,0.7089550647698,0.787170225920777,0.430529467327272,0.726896587749043,0.670000587266358,0.501235033657418,0.76012628633462
"CHEMBL1614408",0.829085147103734,0.841841751892248,0.613694113834667,0.728174542337874,0.79331253826394,0.72969301713278,0.683024596992404,0.721768924440424,0.626153555287755,0.701883597951296,0.82193212283996,0.594932962103584,0.739463649377908,0.731057255122003,0.633340911214806
"CHEMBL872182",0.985243055555556,0.926240079365079,0.954014415072107,0.973611111111111,0.985243055555556,0.947471118624965,0.985243055555556,0.901835317460317,0.774697568645533,0.968501984126984,0.694618055555556,0.644917200102959,0.973611111111111,0.859573412698413,0.774697568645533
"CHEMBL2363299",0.730628422869696,0.743902733500578,0.377473896424431,0.933116124931141,0.760471241735196,0.586713641887087,0.726667411908892,0.666889534284224,0.597632225172332,0.770317678599057,0.686761309787242,0.674068313710869,0.791619728698622,0.602657836613254,0.54783646709484
"CHEMBL1820680",0.85,0.732069354484127,0.25,0.793650793650794,0.711531251859538,1,0.622222222222222,0.813212613355836,0.25,0.513888888888889,0.745754443180253,0.166666666666667,0.513888888888889,0.678088631494021,0.25
"CHEMBL663474",0.929183739549369,1,1,0.969021804083941,1,0.513888888888889,0.969217861397889,1,1,0.962013571486404,1,0.513888888888889,0.962910904783768,1,1
"CHEMBL2363268",0.672088483635519,0.600872724977144,0.749355261524694,0.78108218381284,0.722588235257769,0.712281875237137,0.724388523872935,0.76477287684998,0.631845158979315,0.75772029665785,0.751032563613209,0.773467303013567,0.732599118379134,0.707139817396772,0.69774729705402
"CHEMBL2363393",0.383394940129808,0.568699918883742,0.547830553948975,0.487002738976423,0.628068629375788,0.706316267126241,0.774685746352413,0.592735729112075,0.552434795262453,0.562176375973096,0.610182910656732,0.615188776756119,0.713549353223266,0.581163710672239,0.567284231301441
"CHEMBL1737862",0.864039534130872,0.998664907240673,0.893283741255877,0.962423991217003,0.997659366068673,0.882686940557785,0.89599973305783,0.998626733958357,0.884971149707992,0.947615699424489,0.998148547841873,0.847351770008971,0.939027831353727,0.993449005690397,0.929366002504547
"CHEMBL2363642",0.522214648794835,0.455711549312261,0.629777224027525,0.556905826762286,0.62864881347913,0.711939045403892,0.667338351753635,0.597445008776243,0.696075886551075,0.540214051030462,0.52773161306038,0.749180776529175,0.709439775777928,0.625291595912399,0.678069111534798
"CHEMBL3215144",0.775287150268106,0.746713503630663,0.89920530499664,0.916792999109692,0.897290908317742,0.945918733962299,0.891234085493077,0.937351511142723,0.979564967852444,0.849202253101383,0.796663541007937,0.933477232754409,0.895257196829182,0.90181886691039,0.94270152824322
"CHEMBL2363467",0.611000690705013,0.712022930772931,0.713304009877284,0.707543175765453,0.965670594837262,0.853390032248944,0.79987315024225,0.903069384319384,0.819034162554729,0.598949016383227,0.870168274819809,0.52862695520672,0.762734277637177,0.957842312008979,0.842445235843453
"CHEMBL2363174",0.577762302053275,0.618910356238297,0.581220159919272,0.568800838722441,0.734923908613742,0.73365489473789,0.658736290137062,0.736302017885963,0.667105133501455,0.51825268892571,0.693647709174927,0.581308826549717,0.709285931182483,0.699554691561695,0.626613456595453
"CHEMBL1614417",0.902533345372794,0.752360393164316,0.493559587376289,0.795467791345512,0.85982258514591,0.641845287774481,0.886359157027631,0.838812741812229,0.757151719791341,0.897675710539398,0.836232184736623,0.636839530770391,0.888850741623428,0.768322449231523,0.768321133226825
"CHEMBL1614539",0.942608751857404,0.917921928116241,0.82390807748538,0.93788493671763,0.881363941627507,0.877681640013538,0.937683075547471,0.834062824497315,0.92552886771274,0.940777777671287,0.863560911324476,0.778890717394491,0.963650737401958,0.873069340315144,0.95811633421081
"CHEMBL1738684",0.917092256264666,0.991108706769406,0.908837873266596,0.877655575046813,0.983857899629943,0.943244889598341,0.967243188967371,0.973846199245334,0.955561531917795,0.951035615759578,0.96161033285517,0.948225656002662,0.961104706147321,0.956997079527082,0.956234068154899
"CHEMBL3214981",0.916433119051832,0.995525759103128,0.96892361081588,0.875643320629636,0.980778379353814,0.986992946861058,0.880467477042631,0.970393921497995,0.979605390968476,0.903407672294411,0.971784799853762,0.967891625247553,0.873149206837144,0.989486693414472,0.914206804104481
"CHEMBL2363321",0.231674911119174,0.233823366908921,0.536782652845455,0.322239738715703,0.630508658008658,0.675212514455393,0.452541586349682,0.466072515212982,0.68007596150871,0.323011592533974,0.301999185402411,0.484205353158994,0.408727828001227,0.407206386725992,0.680885273495222
"CHEMBL3111197",0.153819213085662,0.0600408822510091,1,0.211256225442248,0.0883494840681208,0.0833333333333333,0.17528192151037,0.0586307732871394,0.1,0.193266094178149,0.0923316193535088,0.0833333333333333,0.145738477478605,0.073999151544218,0.125
"CHEMBL2114718",0.831031856075918,0.823528059687249,0.8207546591738,0.764994806111185,0.838881627212039,0.877984300795235,0.809524407096448,0.875733111490535,0.920912566535027,0.823673424091122,0.880252751204318,0.855279566467265,0.832515801264811,0.779722416366318,0.90635234818486
"CHEMBL1963857",0.858322671948334,0.961454644315803,0.649696371696136,0.980841431642347,0.979383130528625,0.764670398830616,0.916984222391793,0.956584843905799,0.791522577514682,0.958222077368497,0.842149313730493,0.877745127011123,0.934110680677513,0.925140962919796,0.844839710114861
"CHEMBL2363453",0.50274979620408,0.57000311794173,0.582182087348496,0.537907011289364,0.692476173336467,0.802034101519396,0.422743233557378,0.577500992750059,0.564975875002191,0.493580206343364,0.641269467178388,0.670337002179107,0.432244869101487,0.62518160266625,0.669806841709016
"CHEMBL2363176",0.834376767228382,0.611438071779753,0.765700407558676,0.841984669709561,0.575944882495395,0.822509612243723,0.89390870454213,0.699293903145227,0.819534924055959,0.837653374785271,0.649714868648243,0.783142410884714,0.883482210358304,0.6700605281393,0.823150969842988
"CHEMBL1963849",0.991427375014968,0.825154019943389,0.818940276720726,0.981770689131395,0.879241720909188,0.792557166561247,0.988019481746648,0.874420786843211,0.784202871471075,0.996421476111502,0.881930936198925,0.690744236475838,0.986113193590359,0.881108268103349,0.758181106222968
"CHEMBL1614210",0.458318990992141,0.432603989625703,0.261214896214896,0.534549388775065,0.575693438039722,0.397154293837012,0.440447876957766,0.392160649591275,0.253203321239527,0.52904300737223,0.485239763089093,0.314403760063225,0.507364690053666,0.394966057497486,0.236829236787218
"CHEMBL2354260",0.553871121687141,0.378906500102152,0.424106646387736,0.557265501828783,0.470721130642273,0.369301817922468,0.645710249551616,0.364384480536273,0.517914571228647,0.594208503710412,0.417642609671595,0.45029025866009,0.587701063288663,0.317870452004701,0.572113130842795
"CHEMBL2363449",0.187531198686371,0.387404179473145,0.195973486921763,0.121696753800334,0.77797385620915,0.697775484462791,0.377229225023343,0.54984335839599,0.484596170561083,0.128856904247258,0.662382102599494,0.60548433048433,0.393687996729792,0.538579916815211,0.634830447330447
"CHEMBL1614482",0.848416959803448,0.312467818199792,0.634367487660831,0.858149523850598,0.68516081871345,0.816225451279799,0.934242498281775,0.643826451326451,0.645245019352192,0.76415816546225,0.659985511321038,0.672809145363493,0.949742734034099,0.521903722495828,0.662774599299535
"CHEMBL1614220",0.842507277671005,0.705469731760304,0.826047237211716,0.8384406378834,0.689173766169672,0.88722067606801,0.742004041260496,0.785180996948539,0.913650314865344,0.884216486002852,0.818935748614818,0.952237183260856,0.843683364331481,0.686391629555797,0.922061402925223
"CHEMBL2114914",0.776568034700164,0.8665677957163,0.884045285366127,0.907479836898078,0.92194804270409,0.949182987111805,0.798204409730321,0.924196754092834,0.927621632612647,0.789205236797226,0.799135700578494,0.835993044246078,0.814419294432172,0.858605288001012,0.917265999657329
"CHEMBL2363438",0.638098147290881,0.649487720221405,0.780758374223221,0.621972566198525,0.63261192143259,0.800848507930551,0.783263256624175,0.743811481009232,0.709510416488051,0.683762465508978,0.598145745993258,0.816072221294357,0.755222150368805,0.703792222166681,0.706262780784307
"CHEMBL1613956",0.535074097646433,0.65747075648599,0.541254143558043,0.675229531128418,0.813903765400607,0.66723220986453,0.565422652020789,0.888708917215335,0.674620909293387,0.690190410165677,0.766639953729854,0.749967254749359,0.553218330667645,0.830918953080772,0.629754898366344
"CHEMBL1613806",0.835830354155499,0.599293040630365,0.677984949964848,0.834563848577202,0.824290930254852,0.815572695075801,0.896720625810741,0.738503877396337,0.80345259936852,0.869139780730187,0.790350448207249,0.770238192064096,0.866798677540964,0.73502681845486,0.698669464792152
"CHEMBL1614450",0.967496000001761,0.82165289424894,0.887712642567581,0.939762636665298,0.916889266590043,0.944764566980616,0.939306914971668,0.879515401779676,0.952209385536546,0.952455976311762,0.814695360121032,0.914906706657499,0.942017489386965,0.795382746974062,0.95660610426075
"CHEMBL1167052",0.851390067534722,1,0.902777777777778,0.976355090060898,1,1,0.948537362467951,1,1,0.980824937402852,1,1,0.945297235947294,1,1
"CHEMBL1002712",0.992163537113718,0.973553849684232,1,0.993327991452991,0.963757324823432,0.998548104317335,0.985273326210826,0.952160352876495,1,0.989749135848742,0.972908234590325,0.99703922857769,0.998298611111111,0.956984335544722,1
"CHEMBL3111194",0.080055999128862,0.113790938635279,1,0.100541632878682,0.130159261998627,1,0.0851775440807699,0.092445415545064,1,0.0895537264871247,0.161739714237639,1,0.088968259709639,0.167319097155754,1
"CHEMBL1613859",0.434619565529561,0.596251904431375,0.465603318250377,0.506650690579262,0.69051506421282,0.624404761904762,0.510858585858586,0.64876894063722,0.18889880952381,0.455723443223443,0.422983409617603,0.375823443412453,0.550590084518656,0.569255300370066,0.237430078820239
"CHEMBL2363146",0.26342103208909,0.381282038323101,0.591119076860871,0.377145548050111,0.464147270199457,0.692038155854453,0.648053398044555,0.4585236438982,0.51248584934429,0.423694356136591,0.345231094241821,0.540122786916781,0.627977298100692,0.451531228433402,0.578727182162016
"CHEMBL2363395",0.271834495258865,0.419470002622177,0.636627402643737,0.276172352881773,0.494150452320416,0.780857293825208,0.713729203802733,0.564944493214617,0.636323933907666,0.234881612521364,0.562224430610737,0.568804025053184,0.600096777352416,0.509868453683813,0.602171280028724
"CHEMBL938648",0.994862835744675,0.925143664550749,0.929096520763188,0.970768885223771,0.88550202739091,0.899334616001283,0.949829512205819,0.95491959099585,0.895055715889049,0.969440710603326,0.939752410204682,0.929096520763188,0.933418567781482,0.897231637657306,0.943077601410935
"CHEMBL1613980",0.300258326574116,0.307877225046981,0.0476190476190476,0.173724570670441,0.296507022792908,0.0412917978707452,0.174743637863394,0.212277276810831,0.175595238095238,0.209030957918611,0.239533319518026,0.0752873563218391,0.23808505586426,0.20413047266123,0.0538628038628039
"CHEMBL2363581",0.575861748644144,0.805637528726231,0.651695042930675,0.547535568834179,0.877917694222042,0.828967959237567,0.572448527260967,0.762969715469716,0.697520350522746,0.564930667354713,0.780992224696935,0.618338136573698,0.571986167002124,0.7224099558605,0.696418365585032
"CHEMBL3215132",0.963623967354001,0.91246109837787,0.926054699399254,0.951104151821926,0.939187647517076,0.931106866101089,0.942295991952801,0.953870040384875,0.924491106351295,0.954669133921146,0.976604284519337,0.899986636345305,0.884843990712291,0.95710577258605,0.914770492722967
"CHEMBL1614267",0.726151799285506,0.841618383432228,0.814422821828653,0.76282122732339,0.895065191622375,0.714575645083213,0.76678335473523,0.870457157477775,0.784096569288239,0.696911695873731,0.918471311267228,0.740282857240767,0.78076783589762,0.850640727775228,0.727627437920579
"CHEMBL2363277",0.488841056626663,0.716371671361506,0.735727269206484,0.543448635011203,0.830212176626392,0.784389529249178,0.657858229096638,0.746934966238258,0.789013251998546,0.575735462065645,0.681913803348514,0.696168867974214,0.713496699393037,0.741644067554757,0.734592827888224
"CHEMBL3111192",0.104401223776224,0.250202067180412,1,0.185221304430863,0.27216540134498,0.25,0.129434965619176,0.10400631760553,0.125,0.205635075176316,0.123657631364772,0.1,0.104620573296295,0.0564488676931619,0.1
"CHEMBL3111198",0.163052396842064,0.31307562199859,0.513888888888889,0.327534880736773,0.3988885866145,0.461111111111111,0.338444608904168,0.32932582738566,0.711111111111111,0.718083536833537,0.403275711067504,0.85,0.393549219722094,0.280630483945872,0.902777777777778
"CHEMBL2363153",0.739075348756761,0.690541442818705,0.85247989426008,0.916590628195007,0.602726539444207,0.909448094438814,0.851150948565281,0.675857268800346,0.815475174140345,0.879254633458942,0.662648076733757,0.859265032895879,0.847587367276544,0.671823294181149,0.871248330815709
"CHEMBL2363197",0.425473675784978,0.360431951560984,0.438388734638418,0.522447101736317,0.472549925491882,0.642226455609608,0.63482059797696,0.448077046910718,0.512490017936999,0.305667839403391,0.189910263613568,0.519031549008666,0.634660189068402,0.466200003700004,0.527103339583359
"CHEMBL2363371",0.384655796188619,0.418149636899633,0.494788386663883,0.400993752764264,0.530712051190549,0.727994520930902,0.722610953860954,0.515398938152796,0.448763118725075,0.301053699679377,0.46645763980009,0.730725546383441,0.733657806314056,0.418071032970136,0.525783344765543
"CHEMBL2363734",0.40026588240443,0.61293942698502,0.701751604105911,0.684721730665147,0.643414950783988,0.812062938128615,0.736472757223745,0.631556413781944,0.680479786657247,0.645125691173122,0.781649886076711,0.838651303971987,0.623095563457428,0.625203462036777,0.83728143065157
"CHEMBL1614478",0.994966161532643,0.927504263926394,0.909245936962243,0.990896824269449,0.929285726781582,0.967561086625569,0.994245892391321,0.93916612947577,0.967613069329532,0.987652123853835,0.957676935100014,0.93769269415345,0.988337822987164,0.904715879584696,0.972549496084451
"CHEMBL2363336",0.396601763969453,0.656029690006963,0.581084000777095,0.776493860560963,0.695082099601225,0.644634137518672,0.701690262048985,0.751258516556152,0.488660701715362,0.76873982798013,0.767874593345156,0.743052012442852,0.6913766495524,0.770820519290094,0.525957488816341
"CHEMBL3111195",0.379649023098976,0.44352528748049,0.795833333333333,0.282028671916056,0.51294367092557,0.795833333333333,0.393697742344179,0.308083877680181,0.795833333333333,0.480457792526758,0.448254749578574,0.795833333333333,0.354825450599444,0.312466909633953,0.795833333333333
"CHEMBL2363278",0.61935268907037,0.729761949164431,0.692908726378059,0.686284224465827,0.693649945741907,0.714589926790635,0.85469568251414,0.789603677539134,0.624967029344598,0.670152662872262,0.634131852568403,0.72347325313138,0.855810153188393,0.707762527604948,0.641591349132301
"CHEMBL2363351",0.723975300340578,0.696473993644854,0.635420832902747,0.707337543232248,0.736711878604987,0.730015666185921,0.879714476185975,0.707415158442126,0.666648895042756,0.778433347158623,0.721594524062236,0.766370741216398,0.825960390481653,0.735410712666057,0.670534340644577
"CHEMBL2363391",0.630398532922964,0.655535270059823,0.584291297443274,0.672716280028161,0.621252804826888,0.724927401783196,0.67510359694758,0.645371575504568,0.644428756616902,0.627778734423294,0.536548635247777,0.644477992794148,0.748898968242951,0.632455202896245,0.64658747867894
"CHEMBL2363326",0.725638338285059,0.562612581994415,0.606251060574113,0.750523778321541,0.578384376000732,0.755961159425449,0.748918990226557,0.665258789941499,0.587644972125099,0.459635909585321,0.569396317322332,0.695327909470439,0.675417987763662,0.59556784235941,0.677411418656949
"CHEMBL2363328",0.223284672940033,0.459343114213744,0.558247544983079,0.243971168132415,0.61201186036456,0.635332507166746,0.538165075831485,0.579618163699046,0.76506026867869,0.22828389192281,0.660520844686406,0.392584124901101,0.510951520529694,0.594474440912848,0.664588032581454
"CHEMBL2363330",0.563669280994169,0.698672972949541,0.616799583856663,0.677618027922466,0.677454317773048,0.738705106314456,0.820168915398141,0.80621605858189,0.744761320030956,0.609089726956308,0.549615278021075,0.693399250824596,0.797260767585536,0.741346856393847,0.71579590321028
"CHEMBL2363364",0.298029669967056,0.568596000301734,0.379947291741959,0.362348853765988,0.703209381261361,0.535426172268277,0.539297243672244,0.544266082544019,0.467730722365684,0.497991517234938,0.660794702113872,0.532197979862212,0.546124266059611,0.60754781083595,0.498227933469542
"CHEMBL2363333",0.638821812368992,0.539647072724609,0.510520477952865,0.642162508400899,0.691601810569331,0.639337753258519,0.750213853798993,0.68263800660047,0.7967488882138,0.609281633210022,0.652479653307865,0.507123811960894,0.706281057561614,0.633323196387699,0.821884829932784
"CHEMBL2363148",0.428930943974804,0.502217554931423,0.45737113076524,0.526582253218532,0.619272701028882,0.625182819151343,0.665191081320114,0.594630597036288,0.428154400418975,0.399349087115988,0.347430392407202,0.534977854065536,0.582629881881243,0.484399793030604,0.507737804919485
"CHEMBL2363264",0.553219986448935,0.513051345620214,0.374271790125044,0.467221505671326,0.679042663847141,0.640601253321842,0.57515123099048,0.578394182884082,0.506590082060725,0.448942817066021,0.587837321150553,0.633872340323953,0.590964257055607,0.637719896973868,0.500448445603763
"CHEMBL2363283",0.64606170222569,0.593685455941877,0.862621336554136,0.843063513910553,0.636384968240684,0.851046955133484,0.705209425741652,0.614785187122754,0.724944748238616,0.721179114243509,0.615165961491144,0.766977467836601,0.740959201097258,0.529860841527156,0.805146346727798
"CHEMBL2363660",0.714343243897569,0.571446470391308,0.703369103928647,0.726210264915344,0.613390358560225,0.819877744737394,0.712132230828555,0.632094585472517,0.667748393602479,0.712251798980337,0.556656987067175,0.766899004160614,0.723584763204919,0.596150699942684,0.752588205462246
"CHEMBL2363307",0.569669763759113,0.538541270902124,0.613405857983232,0.482874933822969,0.590946346376748,0.73573055019456,0.714228767865132,0.642394573020345,0.557074103754974,0.610420928531542,0.615624809541701,0.685732270605697,0.68281816266006,0.622816064170962,0.596993523650039
"CHEMBL2363247",0.461086471487969,0.665450811807857,0.606544940427999,0.538959034367921,0.729200393427653,0.759404086039191,0.553200473691899,0.774743919895078,0.598861805964418,0.553609870341307,0.71413231924872,0.591965015215991,0.636577532450585,0.736012499133209,0.639710615429729
"CHEMBL2363465",0.531826402425818,0.665478910927249,0.529004838577434,0.552592559078066,0.525747974838094,0.791672077922078,0.614505864505865,0.602338206962864,0.565051271827588,0.600883401314987,0.533845345958977,0.643329614604462,0.598641303673385,0.571633320448506,0.573399740711122
"CHEMBL2363225",0.288352529117327,0.611636218094756,0.494716628428635,0.321098043261087,0.622875565104267,0.678697707166377,0.441112152451711,0.690950475391284,0.635015559614714,0.371494244946324,0.490286450825009,0.609708612610087,0.446663300485896,0.573725489116654,0.629993492456579
"CHEMBL2363468",0.430962378597578,0.53902431505882,0.639988820575232,0.457178755884638,0.582488922395793,0.672663214477247,0.695865662299267,0.585515423000816,0.63243502465163,0.373533197581572,0.573117839838607,0.541069311278928,0.687790305638384,0.60860351206952,0.659682671443018
"CHEMBL2114826",0.509518494495614,0.756424378091045,0.6780356572805,0.773768523371095,0.853947289256214,0.782284077092474,0.539502891311568,0.832016759918564,0.718208913123554,0.749269072246311,0.775529308731714,0.739890465365984,0.617104092456694,0.813754762781079,0.746148409166011
"CHEMBL3215266",0.941904155122121,0.925854766998273,0.978188530316645,0.957508499040652,0.919204128487914,0.963637353487784,0.943254274164561,0.944191638995682,0.900889589750474,0.898245724993711,0.879065571870312,0.857679782687267,0.938144411473248,0.933230565004064,0.851255881532564
"CHEMBL2363731",0.29849027776779,0.517737328393663,0.504150763026912,0.389939949030858,0.710050672501265,0.640692222580767,0.564008930018288,0.531101046983808,0.576254130639449,0.316423859202667,0.522010234192836,0.560921699858866,0.597813665093077,0.588324448505832,0.580743637055373
