,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
938,CHEMBL3421773,CHEMBL3424479,1841210,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,51.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(c(OCCc2ccccc2)c1)c3cccnc3
939,CHEMBL3421772,CHEMBL3424479,1841209,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1201.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(cc1OCCc2ccccc2)c3ccncc3
940,CHEMBL3421771,CHEMBL3424479,1841208,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,508.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(cc1OCCc2ccccc2)c3cccnc3
941,CHEMBL3421770,CHEMBL3424479,1841207,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,8.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(c(OCCCc2ccccc2)c1)c3ccncc3
942,CHEMBL3421769,CHEMBL3424479,1841206,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(c(OCCc2ccccc2)c1)c3ccncc3
943,CHEMBL3421768,CHEMBL3424479,1841205,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,50.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(c(OCc2ccccc2)c1)c3ccncc3
944,CHEMBL3421767,CHEMBL3424479,1841204,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(c(OCCCc2ccccc2)c1)c3cccnc3
945,CHEMBL3421766,CHEMBL3424479,1841203,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,13.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(c(OCCc2ccccc2)c1)c3cccnc3
946,CHEMBL3421765,CHEMBL3424479,1841202,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,23.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(c(OCc2ccccc2)c1)c3cccnc3
947,CHEMBL3421764,CHEMBL3424479,1841201,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,540.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(c(OCc2ccccc2)c1)c3cccnc3
948,CHEMBL3421634,CHEMBL3424479,1841200,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1207.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(=O)Nc2ccc(c(OCc3ccccc3)c2)c4cccnc4
949,CHEMBL3421763,CHEMBL3424479,1841199,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,279.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,CC(=O)Nc1ccc(c(OCc2ccccc2)c1)c3cccnc3
950,CHEMBL934,CHEMBL3424479,86284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,15.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
951,CHEMBL2165320,CHEMBL3424479,1428756,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,44.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(c(OCc3ccccc3)cc2N1)c4cccnc4
952,CHEMBL2165314,CHEMBL3424479,1428750,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2487.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,COc1cc2NC(=O)CCc2cc1c3cccnc3
953,CHEMBL2417553,CHEMBL3424479,1576400,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,Cc1cncc(Cc2ccc(nc2)c3ccccc3)c1
954,CHEMBL428780,CHEMBL3424479,438824,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,107.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccccc2)n3ccnc3
955,CHEMBL3421777,CHEMBL3424479,1841214,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,812.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(c(OCCc2ccccc2)c1)c3cccnc3
956,CHEMBL3421778,CHEMBL3424479,1841215,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(c(OCCc2ccccc2)c1)c3ccncc3
957,CHEMBL3421779,CHEMBL3424479,1841216,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,38.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(c(OCCc2ccccc2)c1)c3cccnc3
958,CHEMBL3421780,CHEMBL3424479,1841217,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,12.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(c(OCCc2ccccc2)c1)c3ccncc3
959,CHEMBL3421781,CHEMBL3424479,1841218,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,594.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,CN(C)C(=O)c1ccc(c(OCCc2ccccc2)c1)c3cccnc3
960,CHEMBL3421782,CHEMBL3424479,1841219,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1150.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,CN(C)C(=O)c1ccc(c(OCCc2ccccc2)c1)c3ccncc3
961,CHEMBL3421783,CHEMBL3424479,1841220,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1665.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,C(Cc1ccccc1)Oc2cccnc2c3cccnc3
962,CHEMBL3421784,CHEMBL3424479,1841221,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2665.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,C(Cc1ccccc1)Oc2cccnc2c3ccncc3
963,CHEMBL3421785,CHEMBL3424479,1841222,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,182.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(Cc2cccnc2)c(OCCc3ccccc3)c1
964,CHEMBL3421786,CHEMBL3424479,1841223,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6.0,nM,IC50,,91683,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(Cc2ccncc2)c(OCCc3ccccc3)c1
965,CHEMBL3582447,CHEMBL3583832,1948514,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,677.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Cn1c(nc2ccc(F)cc12)c3cccnc3
966,CHEMBL3582448,CHEMBL3583832,1948515,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1987.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2nc([nH]c2c1)c3cccnc3
967,CHEMBL3582449,CHEMBL3583832,1948516,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2101.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,CCn1c(nc2ccc(F)cc12)c3cccnc3
968,CHEMBL3582450,CHEMBL3583832,1948517,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,3923.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,CC(C)n1c(nc2ccc(F)cc12)c3cccnc3
969,CHEMBL3582451,CHEMBL3583832,1948518,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,401.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2nc(c3cccnc3)n(C4CC4)c2c1
970,CHEMBL3582452,CHEMBL3583832,1948519,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2857.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,CC1(CC1)n2c(nc3ccc(F)cc23)c4cccnc4
971,CHEMBL3582453,CHEMBL3583832,1948520,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)n1c(nc2ccc(F)cc12)c3cccnc3
972,CHEMBL3582454,CHEMBL3583832,1948521,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2nc(c3cccnc3)n(C4CCC4)c2c1
973,CHEMBL3582455,CHEMBL3583832,1948522,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2nc(c3cccnc3)n(CC(F)(F)F)c2c1
974,CHEMBL3582456,CHEMBL3583832,1948523,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2nc(c3cccnc3)n(Cc4ccccc4)c2c1
975,CHEMBL3582457,CHEMBL3583832,1948524,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,C1CC1n2c(nc3ccccc23)c4cccnc4
976,CHEMBL3582458,CHEMBL3583832,1948525,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cccc2c1nc(c3cccnc3)n2C4CC4
977,CHEMBL3582459,CHEMBL3583832,1948526,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,3984.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2c(c1)nc(c3cccnc3)n2C4CC4
978,CHEMBL3582460,CHEMBL3583832,1948527,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cccc2nc(c3cccnc3)n(C4CC4)c12
979,CHEMBL3582461,CHEMBL3583832,1948528,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc2c(c1)nc(c3cccnc3)n2C4CC4
980,CHEMBL3582462,CHEMBL3583832,1948529,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2c(c1)nc(c3cccnc3)n2C4CC4
981,CHEMBL3582463,CHEMBL3583832,1948530,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc2c(c1)nc(c3cccnc3)n2C4CC4
982,CHEMBL3582464,CHEMBL3583832,1948531,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,CS(=O)(=O)c1ccc2c(c1)nc(c3cccnc3)n2C4CC4
983,CHEMBL3582465,CHEMBL3583832,1948532,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,477.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Clc1ccc2nc(c3cccnc3)n(C4CC4)c2c1
984,CHEMBL3582466,CHEMBL3583832,1948533,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1831.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc2nc(c3cccnc3)n(C4CC4)c2c1
985,CHEMBL3582467,CHEMBL3583832,1948534,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,374.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc2nc(c3cccnc3)n(C4CC4)c2c1
986,CHEMBL3582468,CHEMBL3583832,1948535,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1980.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2nc(c3cccnc3)n(C4CC4)c2c1
987,CHEMBL3582469,CHEMBL3583832,1948536,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,370.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc2nc(c3cccnc3)n(C4CC4)c2cc1F
988,CHEMBL3582470,CHEMBL3583832,1948537,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,334.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc2nc(c3cccnc3)n(C4CC4)c2cc1Cl
989,CHEMBL3582471,CHEMBL3583832,1948538,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,117.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc2nc(c3cccnc3)n(C4CC4)c2cc1C#N
990,CHEMBL3582472,CHEMBL3583832,1948539,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,435.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cncc(c1)c2nc3cc(F)c(F)cc3n2C4CC4
991,CHEMBL3582473,CHEMBL3583832,1948540,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1552.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc2nc(c3cncc(c3)C#N)n(C4CC4)c2cc1F
992,CHEMBL3582474,CHEMBL3583832,1948541,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,250.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,COc1cncc(c1)c2nc3cc(F)c(F)cc3n2C4CC4
993,CHEMBL3582475,CHEMBL3583832,1948542,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,251.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cncc(c1)c2nc3cc(F)c(Cl)cc3n2C4CC4
994,CHEMBL3582476,CHEMBL3583832,1948543,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,225.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cncc(c1)c2nc3cc(F)c(cc3n2C4CC4)C#N
995,CHEMBL3582477,CHEMBL3583832,1948544,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,42.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(O)c1cncc(c1)c2nc3cc(F)c(F)cc3n2C4CC4
996,CHEMBL3582478,CHEMBL3583832,1948545,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,142.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(O)c1cncc(c1)c2nc3ccc(F)cc3n2C4CC4
997,CHEMBL3582479,CHEMBL3583832,1948546,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,723.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccncc1c2nc3cc(F)c(F)cc3n2C4CC4
998,CHEMBL3582480,CHEMBL3583832,1948547,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,795.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc2nc(c3cnccc3C(F)(F)F)n(C4CC4)c2cc1F
999,CHEMBL3582481,CHEMBL3583832,1948548,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,258.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Cc1c(F)cncc1c2nc3cc(F)c(F)cc3n2C4CC4
1000,CHEMBL3582482,CHEMBL3583832,1948549,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,17.7,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,Cc1cncc(c1C)c2nc3cc(F)c(F)cc3n2C4CC4
1001,CHEMBL3582483,CHEMBL3583832,1948550,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,435.0,nM,IC50,,92533,76,PROTEIN,SINGLE PROTEIN,9,COc1c(C)cncc1c2nc3cc(F)c(F)cc3n2C4CC4
1002,CHEMBL3622159,CHEMBL3624351,1965838,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,C1Cc2nncn2c3ccc(cc13)c4cccnc4
1003,CHEMBL3622430,CHEMBL3624351,1966112,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cccnc4
1004,CHEMBL3622431,CHEMBL3624351,1966113,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,C1CC1c2nnc3CCc4cc(ccc4n23)c5cccnc5
1005,CHEMBL3622432,CHEMBL3624351,1966114,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1nnc2CCc3cc(ccc3n12)c4cccnc4
1006,CHEMBL3622433,CHEMBL3624351,1966115,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,C1CCC(CC1)c2nnc3CCc4cc(ccc4n23)c5cccnc5
1007,CHEMBL3622434,CHEMBL3624351,1966116,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1357.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,C1Cc2nnc(c3ccccc3)n2c4ccc(cc14)c5cccnc5
1008,CHEMBL3622435,CHEMBL3624351,1966117,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc(F)c4
1009,CHEMBL3622436,CHEMBL3624351,1966118,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc(c4)C(F)(F)F
1010,CHEMBL3622437,CHEMBL3624351,1966119,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2198.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,COC(=O)c1cncc(c1)c2ccc3c(CCc4nnc(C)n34)c2
1011,CHEMBL3622438,CHEMBL3624351,1966120,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,CNC(=O)c1cncc(c1)c2ccc3c(CCc4nnc(C)n34)c2
1012,CHEMBL3622439,CHEMBL3624351,1966121,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,CN(C)C(=O)c1cncc(c1)c2ccc3c(CCc4nnc(C)n34)c2
1013,CHEMBL3622440,CHEMBL3624351,1966122,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc(c4)S(=O)(=O)C
1014,CHEMBL3622441,CHEMBL3624351,1966123,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1501.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc(c4)S(=O)(=O)c5ccccc5
1015,CHEMBL3622442,CHEMBL3624351,1966124,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc(c4)C(C)(C)O
1016,CHEMBL2331704,CHEMBL3624351,1521326,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,219.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,COC(C)(C)c1cncc(c1)c2ccc3c(CCc4nnc(C)n34)c2
1017,CHEMBL3622443,CHEMBL3624351,1966125,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,317.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,COC(=O)C(C)(C)c1cncc(c1)c2ccc3c(CCc4nnc(C)n34)c2
1018,CHEMBL2331706,CHEMBL3624351,1521328,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,407.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc5ccccc45
1019,CHEMBL3622444,CHEMBL3624351,1966126,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1473.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(O)c1cncc(c1)c2ccc3c(CCc4nnc(n34)C(F)(F)F)c2
1020,CHEMBL3622445,CHEMBL3624351,1966127,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,4402.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc(c4)[C@](C)(O)C(F)(F)F
1021,CHEMBL3622446,CHEMBL3624351,1966128,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc(c4)[C@@](C)(O)C(F)(F)F
1022,CHEMBL3622447,CHEMBL3624351,1966129,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,887.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,C[C@](O)(c1cncc(c1)c2ccc3c(CCc4nnc(n34)C(F)(F)F)c2)C(F)(F)F
1023,CHEMBL3622448,CHEMBL3624351,1966130,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,8333.0,nM,IC50,,93601,76,PROTEIN,SINGLE PROTEIN,9,C[C@@](O)(c1cncc(c1)c2ccc3c(CCc4nnc(n34)C(F)(F)F)c2)C(F)(F)F
1024,CHEMBL3099695,CHEMBL3750856,1610476,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2.5,nM,IC50,,97568,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc(ccc1[C@H]2CCc3cncn23)C#N
1025,CHEMBL2147041,CHEMBL3784035,1420537,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,7500.0,nM,IC50,,98666,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccncc1c2cccc3c2ncn3CC(F)(F)F
1026,CHEMBL3780847,CHEMBL3784035,2076534,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,872.0,nM,IC50,,98666,76,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)C1CC=C2c5cccnc5
1027,CHEMBL3794438,CHEMBL3795160,2080291,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2C(=O)C=C(Cc3cccnc3)Oc2c1
1028,CHEMBL3792680,CHEMBL3795160,2080290,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C=C(Cc3cccnc3)Oc2c1
1029,CHEMBL3792398,CHEMBL3795160,2080289,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Cc2cccnc2)Oc3ccccc13
1030,CHEMBL3794567,CHEMBL3795160,2080288,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2C(=O)C(=COc2c1)Cc3cccnc3
1031,CHEMBL3793057,CHEMBL3795160,2080287,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C(=COc2c1)Cc3cccnc3
1032,CHEMBL3792868,CHEMBL3795160,2080286,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,O=C1C(=COc2ccccc12)Cc3cccnc3
1033,CHEMBL3793576,CHEMBL3795160,2080285,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,9.7,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2C(=O)C(=COc2c1)Cc3c[nH]cn3
1034,CHEMBL3793530,CHEMBL3795160,2080284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,108.9,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C(=COc2c1)Cc3c[nH]cn3
1035,CHEMBL3792819,CHEMBL3795160,2080283,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,29.5,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,O=C1C(=COc2ccccc12)Cc3c[nH]cn3
1036,CHEMBL3793139,CHEMBL3795160,2080282,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,326.9,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2C(=O)C=C(Cn3ccnc3)Oc2c1
1037,CHEMBL3794457,CHEMBL3795160,2080281,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1600.8,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C=C(Cn3ccnc3)Oc2c1
1038,CHEMBL3793941,CHEMBL3795160,2080280,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,253.0,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Cn2ccnc2)Oc3ccccc13
1039,CHEMBL3793904,CHEMBL3795160,2080279,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,86.9,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2C(=O)C(=COc2c1)Cn3ccnc3
1040,CHEMBL3794161,CHEMBL3795160,2080278,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,372.1,nM,IC50,,98965,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C(=COc2c1)Cn3ccnc3
