,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
68,180022,CHEMBL3347555,CHEMBL3391327,1796986,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
69,180023,CHEMBL3347554,CHEMBL3391327,1796985,Homo sapiens,Homo sapiens,D,=,64000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
70,180024,CHEMBL3347551,CHEMBL3391327,1796982,Homo sapiens,Homo sapiens,D,=,32000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
71,180025,CHEMBL3347550,CHEMBL3391327,1796981,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
72,180026,CHEMBL3347549,CHEMBL3391327,1796980,Homo sapiens,Homo sapiens,D,=,51000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
73,180027,CHEMBL3347543,CHEMBL3391327,1796974,Homo sapiens,Homo sapiens,D,=,12000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
74,180028,CHEMBL3347542,CHEMBL3391327,1796973,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
75,180029,CHEMBL3347525,CHEMBL3391327,1796956,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
76,180030,CHEMBL3347524,CHEMBL3391327,1796955,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
77,180031,CHEMBL3347503,CHEMBL3391327,1796934,Homo sapiens,Homo sapiens,D,=,30000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
78,180032,CHEMBL3347502,CHEMBL3391327,1796933,Homo sapiens,Homo sapiens,D,=,78000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
79,180033,CHEMBL3347501,CHEMBL3391327,1796932,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
80,180034,CHEMBL3347492,CHEMBL3391327,1796923,Homo sapiens,Homo sapiens,D,=,25000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
81,180035,CHEMBL3347491,CHEMBL3391327,1796922,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
82,180036,CHEMBL3347551,CHEMBL3391333,1796982,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
83,180037,CHEMBL3347550,CHEMBL3391333,1796981,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
84,180038,CHEMBL3347491,CHEMBL3734234,1796922,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
85,180039,CHEMBL3347491,CHEMBL3734235,1796922,Homo sapiens,Homo sapiens,D,=,45000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
86,180040,CHEMBL3347501,CHEMBL3734235,1796932,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
87,180041,CHEMBL3347492,CHEMBL3734235,1796923,Homo sapiens,Homo sapiens,D,>,40000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
88,180042,CHEMBL3347502,CHEMBL3734235,1796933,Homo sapiens,Homo sapiens,D,=,31000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
89,180043,CHEMBL3347503,CHEMBL3734235,1796934,Homo sapiens,Homo sapiens,D,=,68000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
90,180044,CHEMBL3347524,CHEMBL3734235,1796955,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
91,180045,CHEMBL3347525,CHEMBL3734235,1796956,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
92,180046,CHEMBL3347542,CHEMBL3734235,1796973,Homo sapiens,Homo sapiens,D,=,88000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
93,180047,CHEMBL3347543,CHEMBL3734235,1796974,Homo sapiens,Homo sapiens,D,=,48000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
94,180048,CHEMBL3347549,CHEMBL3734235,1796980,Homo sapiens,Homo sapiens,D,=,68000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
95,180049,CHEMBL3347550,CHEMBL3734235,1796981,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
96,180050,CHEMBL3733336,CHEMBL3734235,2045907,Homo sapiens,Homo sapiens,D,=,38000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
97,180051,CHEMBL3347554,CHEMBL3734235,1796985,Homo sapiens,Homo sapiens,D,=,9000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
98,180052,CHEMBL3347566,CHEMBL3734235,1796997,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
99,180053,CHEMBL3347567,CHEMBL3734235,1796998,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
100,180054,CHEMBL3347555,CHEMBL3734235,1796986,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
101,180055,CHEMBL3347583,CHEMBL3734235,1797015,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
102,180056,CHEMBL3347584,CHEMBL3734235,1797016,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
103,180057,CHEMBL3347491,CHEMBL3734236,1796922,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
104,180058,CHEMBL3347501,CHEMBL3734236,1796932,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
105,180059,CHEMBL3347492,CHEMBL3734236,1796923,Homo sapiens,Homo sapiens,D,=,25000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
106,180060,CHEMBL3347502,CHEMBL3734236,1796933,Homo sapiens,Homo sapiens,D,=,78000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
107,180061,CHEMBL3347503,CHEMBL3734236,1796934,Homo sapiens,Homo sapiens,D,=,30000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
108,180062,CHEMBL3347524,CHEMBL3734236,1796955,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
109,180063,CHEMBL3347525,CHEMBL3734236,1796956,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
110,180064,CHEMBL3347542,CHEMBL3734236,1796973,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
111,180065,CHEMBL3347543,CHEMBL3734236,1796974,Homo sapiens,Homo sapiens,D,=,12000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
112,180066,CHEMBL3347549,CHEMBL3734236,1796980,Homo sapiens,Homo sapiens,D,=,51000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
113,180067,CHEMBL3347550,CHEMBL3734236,1796981,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
114,180068,CHEMBL3733336,CHEMBL3734236,2045907,Homo sapiens,Homo sapiens,D,=,32000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
115,180069,CHEMBL3347554,CHEMBL3734236,1796985,Homo sapiens,Homo sapiens,D,=,64000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
116,180070,CHEMBL3347566,CHEMBL3734236,1796997,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
117,180071,CHEMBL3347567,CHEMBL3734236,1796998,Homo sapiens,Homo sapiens,D,=,79000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
118,180072,CHEMBL3347555,CHEMBL3734236,1796986,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
119,180073,CHEMBL3347583,CHEMBL3734236,1797015,Homo sapiens,Homo sapiens,D,=,27000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
120,180074,CHEMBL3347584,CHEMBL3734236,1797016,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
121,180075,CHEMBL3347550,CHEMBL3734242,1796981,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
122,180076,CHEMBL3733336,CHEMBL3734242,2045907,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
123,180077,CHEMBL3347550,CHEMBL3734243,1796981,Homo sapiens,Homo sapiens,D,=,32.4,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
124,180078,CHEMBL3347550,CHEMBL3734246,1796981,Homo sapiens,Homo sapiens,D,=,34.3,%,Inhibition,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
125,180079,CHEMBL3733336,CHEMBL3734246,2045907,Homo sapiens,Homo sapiens,D,=,33.45,%,Inhibition,,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
126,180080,CHEMBL3347550,CHEMBL3734247,1796981,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
127,180081,CHEMBL3980488,CHEMBL3888969,2189859,,Homo sapiens,H,=,400000000.0,nM,IC50,425647,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
128,180082,CHEMBL3913803,CHEMBL3888969,2123174,,Homo sapiens,H,=,600000000.0,nM,IC50,425648,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
129,180083,CHEMBL3921756,CHEMBL3888969,2131127,,Homo sapiens,H,=,800000000.0,nM,IC50,425649,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
