,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
3852,CHEMBL2430197,CHEMBL2433995,1582241,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Dose-dependent effect,75023,65,PROTEIN,SINGLE PROTEIN,9,Cc1cn2cc(nc2s1)c3ccc(O)c(O)c3O
3853,CHEMBL2430196,CHEMBL2433995,1582240,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Dose-dependent effect,75023,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(O)c(c1)c2cn3ccsc3n2
3854,CHEMBL9352,CHEMBL2433995,5170,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1200.0,nM,IC50,,75023,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(cc1)[C@@H]2CC(=O)c3c(O)cc(O)cc3O2
3855,CHEMBL2430197,CHEMBL2433995,1582241,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3200.0,nM,IC50,,75023,65,PROTEIN,SINGLE PROTEIN,9,Cc1cn2cc(nc2s1)c3ccc(O)c(O)c3O
3856,CHEMBL2430196,CHEMBL2433995,1582240,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,2600.0,nM,IC50,,75023,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(O)c(c1)c2cn3ccsc3n2
3857,CHEMBL2430197,CHEMBL2433996,1582241,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,99.6,%,Inhibition,,75023,65,PROTEIN,SINGLE PROTEIN,9,Cc1cn2cc(nc2s1)c3ccc(O)c(O)c3O
3858,CHEMBL2430196,CHEMBL2433996,1582240,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,98.6,%,Inhibition,,75023,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(O)c(c1)c2cn3ccsc3n2
3859,CHEMBL2443364,CHEMBL2447322,1589897,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,647.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)O[C@H]([C@H](Cn1ccnn1)c2ccc(Br)cc2)c3ccccc3
3860,CHEMBL2443363,CHEMBL2447322,1589896,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Ki,Not Determined,75390,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)O[C@H]([C@H](Cn1ccnn1)c2ccccc2)c3ccc(Br)cc3
3861,CHEMBL2443362,CHEMBL2447322,1589895,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,350.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)O[C@H]([C@H](Cn1ccnn1)c2ccccc2)c3ccc(F)cc3
3862,CHEMBL2443361,CHEMBL2447322,1589894,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,841.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,O[C@H]([C@H](Cn1ccnn1)c2ccc(Br)cc2)c3ccccc3
3863,CHEMBL2443360,CHEMBL2447322,1589893,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,130.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,O[C@H]([C@H](Cn1ccnn1)c2ccccc2)c3ccc(Br)cc3
3864,CHEMBL2443359,CHEMBL2447322,1589892,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,200.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,O[C@H]([C@H](Cn1ccnn1)c2ccccc2)c3ccc(F)cc3
3865,CHEMBL2443358,CHEMBL2447322,1589891,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,20.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,COCO[C@H]([C@H](Cn1ccnn1)c2ccc(Br)cc2)c3ccccc3
3866,CHEMBL2443357,CHEMBL2447322,1589890,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,70.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,COCO[C@H]([C@H](Cn1ccnn1)c2ccccc2)c3ccc(Br)cc3
3867,CHEMBL2443356,CHEMBL2447322,1589889,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,160.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,COCO[C@H]([C@H](Cn1ccnn1)c2ccccc2)c3ccc(F)cc3
3868,CHEMBL2443355,CHEMBL2447322,1589888,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,237.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)O[C@H]([C@@H](Cn1ccnn1)c2ccc(Br)cc2)c3ccccc3
3869,CHEMBL2443354,CHEMBL2447322,1589887,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,90.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)O[C@H]([C@@H](Cn1ccnn1)c2ccccc2)c3ccc(Br)cc3
3870,CHEMBL2443353,CHEMBL2447322,1589886,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,110.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)O[C@H]([C@@H](Cn1ccnn1)c2ccccc2)c3ccc(F)cc3
3871,CHEMBL2443352,CHEMBL2447322,1589885,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,820.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,O[C@H]([C@@H](Cn1ccnn1)c2ccc(Br)cc2)c3ccccc3
3872,CHEMBL2443351,CHEMBL2447322,1589884,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,170.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,O[C@H]([C@@H](Cn1ccnn1)c2ccccc2)c3ccc(Br)cc3
3873,CHEMBL2443350,CHEMBL2447322,1589883,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,330.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,O[C@H]([C@@H](Cn1ccnn1)c2ccccc2)c3ccc(F)cc3
3874,CHEMBL2443349,CHEMBL2447322,1589882,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,111.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,COCO[C@H]([C@@H](Cn1ccnn1)c2ccc(Br)cc2)c3ccccc3
3875,CHEMBL2443348,CHEMBL2447322,1589881,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,20.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,COCO[C@H]([C@@H](Cn1ccnn1)c2ccccc2)c3ccc(Br)cc3
3876,CHEMBL2443365,CHEMBL2447322,1589898,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,80.0,nM,Ki,,75390,65,PROTEIN,SINGLE PROTEIN,9,COCO[C@H]([C@@H](Cn1ccnn1)c2ccccc2)c3ccc(F)cc3
3877,CHEMBL1444,CHEMBL2444868,374548,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,32.0,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3
3878,CHEMBL2442764,CHEMBL2444869,1589291,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Activity,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C(=O)O)c2ccc3[nH]ccc3c2n1
3879,CHEMBL2442761,CHEMBL2444869,1589288,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Activity,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3cncn3)c4ccc5[nH]ccc5c4n2
3880,CHEMBL2442758,CHEMBL2444869,1589285,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Activity,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(Cn4ccnc4)cc(nc23)c5ccccc5
3881,CHEMBL2442756,CHEMBL2444869,1589283,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Activity,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,C(c1cc(nc2c1ccc3[nH]ccc23)c4ccccc4)n5ccnc5
3882,CHEMBL2442760,CHEMBL2444870,1589287,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4ccnc4)c23)c5ccccc5
3883,CHEMBL2440145,CHEMBL2444871,1589300,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,5.0,,Ratio,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
3884,CHEMBL2442762,CHEMBL2444872,1589289,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,50.85,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4cncn4)c23)c5ccccc5
3885,CHEMBL2442759,CHEMBL2444872,1589286,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1.0,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(Cn2ccnc2)c3ccc4[nH]ccc4c3n1
3886,CHEMBL2440145,CHEMBL2444872,1589300,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1.1,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
3887,CHEMBL2442763,CHEMBL2444873,1589290,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,10.6,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(C(=O)O)c3ccc4[nH]ccc4c3n2
3888,CHEMBL2442759,CHEMBL2444873,1589286,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,26.67,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(Cn2ccnc2)c3ccc4[nH]ccc4c3n1
3889,CHEMBL2440145,CHEMBL2444873,1589300,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,21.7,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
3890,CHEMBL2442759,CHEMBL2444874,1589286,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,86.23,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(Cn2ccnc2)c3ccc4[nH]ccc4c3n1
3891,CHEMBL2440145,CHEMBL2444874,1589300,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,31.8,%,Activity,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
3892,CHEMBL2442758,CHEMBL2444875,1589285,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(Cn4ccnc4)cc(nc23)c5ccccc5
3893,CHEMBL2442757,CHEMBL2444875,1589284,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3ccnc3)c4ccc5[nH]ccc5c4n2
3894,CHEMBL2442755,CHEMBL2444875,1589282,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,90.0,%,Inhibition,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(CO)c23)c4ccccc4
3895,CHEMBL2442772,CHEMBL2444875,1589299,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,40.0,%,Inhibition,,75302,65,PROTEIN,SINGLE PROTEIN,9,OCc1cc(nc2c1ccc3[nH]ccc23)c4ccccc4
3896,CHEMBL1444,CHEMBL2444876,374548,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3
3897,CHEMBL2442765,CHEMBL2444877,1589292,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(C(=O)O)c23)c4ccccc4
3898,CHEMBL2442764,CHEMBL2444877,1589291,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C(=O)O)c2ccc3[nH]ccc3c2n1
3899,CHEMBL2442763,CHEMBL2444877,1589290,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(C(=O)O)c3ccc4[nH]ccc4c3n2
3900,CHEMBL2442762,CHEMBL2444877,1589289,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4cncn4)c23)c5ccccc5
3901,CHEMBL2442761,CHEMBL2444877,1589288,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3cncn3)c4ccc5[nH]ccc5c4n2
3902,CHEMBL2442760,CHEMBL2444877,1589287,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4ccnc4)c23)c5ccccc5
3903,CHEMBL2442759,CHEMBL2444877,1589286,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(Cn2ccnc2)c3ccc4[nH]ccc4c3n1
3904,CHEMBL2442758,CHEMBL2444877,1589285,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(Cn4ccnc4)cc(nc23)c5ccccc5
3905,CHEMBL2442757,CHEMBL2444877,1589284,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3ccnc3)c4ccc5[nH]ccc5c4n2
3906,CHEMBL2442756,CHEMBL2444877,1589283,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,C(c1cc(nc2c1ccc3[nH]ccc23)c4ccccc4)n5ccnc5
3907,CHEMBL2442755,CHEMBL2444877,1589282,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(CO)c23)c4ccccc4
3908,CHEMBL2442754,CHEMBL2444877,1589281,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(CO)c2ccc3[nH]ccc3c2n1
3909,CHEMBL2442753,CHEMBL2444877,1589280,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(CO)cc(nc23)c4ccccc4
3910,CHEMBL2440145,CHEMBL2444877,1589300,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
3911,CHEMBL2442772,CHEMBL2444877,1589299,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,OCc1cc(nc2c1ccc3[nH]ccc23)c4ccccc4
3912,CHEMBL2442771,CHEMBL2444877,1589298,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2ccc3c(ccn3CC)c12)c4ccccc4
3913,CHEMBL2442770,CHEMBL2444877,1589297,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(C)nc2c1ccc3[nH]ccc23
3914,CHEMBL2442769,CHEMBL2444877,1589296,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3c2ccn3CC)c4ccccc4
3915,CHEMBL2442768,CHEMBL2444877,1589295,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3[nH]ccc23)c4ccc(OC)cc4
3916,CHEMBL2442767,CHEMBL2444877,1589294,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3[nH]ccc23)c4ccccc4
3917,CHEMBL1444,CHEMBL2444880,374548,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3.4,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3
3918,CHEMBL2442766,CHEMBL2444880,1589293,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,590.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1cccc(c1)C2=CC(=O)C3=CC=C4N=CC=C4C3=N2
3919,CHEMBL2442765,CHEMBL2444880,1589292,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1472.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(C(=O)O)c23)c4ccccc4
3920,CHEMBL2442764,CHEMBL2444880,1589291,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,6195.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C(=O)O)c2ccc3[nH]ccc3c2n1
3921,CHEMBL2442763,CHEMBL2444880,1589290,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(C(=O)O)c3ccc4[nH]ccc4c3n2
3922,CHEMBL2442762,CHEMBL2444880,1589289,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,13.3,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4cncn4)c23)c5ccccc5
3923,CHEMBL2442761,CHEMBL2444880,1589288,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3cncn3)c4ccc5[nH]ccc5c4n2
3924,CHEMBL2442760,CHEMBL2444880,1589287,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3.1,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4ccnc4)c23)c5ccccc5
3925,CHEMBL2442759,CHEMBL2444880,1589286,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Dose-dependent effect,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(Cn2ccnc2)c3ccc4[nH]ccc4c3n1
3926,CHEMBL2442759,CHEMBL2444880,1589286,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,6.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(Cn2ccnc2)c3ccc4[nH]ccc4c3n1
3927,CHEMBL2442758,CHEMBL2444880,1589285,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,5.3,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(Cn4ccnc4)cc(nc23)c5ccccc5
3928,CHEMBL2442757,CHEMBL2444880,1589284,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,454.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3ccnc3)c4ccc5[nH]ccc5c4n2
3929,CHEMBL2442756,CHEMBL2444880,1589283,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,11.4,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,C(c1cc(nc2c1ccc3[nH]ccc23)c4ccccc4)n5ccnc5
3930,CHEMBL2442755,CHEMBL2444880,1589282,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(CO)c23)c4ccccc4
3931,CHEMBL2442754,CHEMBL2444880,1589281,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,4152.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(CO)c2ccc3[nH]ccc3c2n1
3932,CHEMBL2442753,CHEMBL2444880,1589280,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(CO)cc(nc23)c4ccccc4
3933,CHEMBL2440145,CHEMBL2444880,1589300,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Dose-dependent effect,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
3934,CHEMBL2440145,CHEMBL2444880,1589300,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,922.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
3935,CHEMBL2442772,CHEMBL2444880,1589299,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,2112.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,OCc1cc(nc2c1ccc3[nH]ccc23)c4ccccc4
3936,CHEMBL2442771,CHEMBL2444880,1589298,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2ccc3c(ccn3CC)c12)c4ccccc4
3937,CHEMBL2442770,CHEMBL2444880,1589297,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(C)nc2c1ccc3[nH]ccc23
3938,CHEMBL2442769,CHEMBL2444880,1589296,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3c2ccn3CC)c4ccccc4
3939,CHEMBL2442768,CHEMBL2444880,1589295,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3[nH]ccc23)c4ccc(OC)cc4
3940,CHEMBL2442767,CHEMBL2444880,1589294,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,75302,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3[nH]ccc23)c4ccccc4
3941,CHEMBL3099735,CHEMBL3101295,1610517,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,650.0,nM,IC50,,76401,65,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C/c2ccncc2)\C(c3ccccc3)n4cccc14
3942,CHEMBL1095413,CHEMBL3101295,626259,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1600.0,nM,IC50,,76401,65,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)Oc1ccc(cc1)C2\C(=C\c3cccnc3)\C(=O)c4cccn24
3943,CHEMBL3099734,CHEMBL3101295,1610516,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3000.0,nM,IC50,,76401,65,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C/c2cccnc2)\C(c3ccccc3)n4cccc14
3944,CHEMBL3099697,CHEMBL3101166,1610478,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,47.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,Brc1cc(ccc1[C@H]2CCc3cncn23)C#N
3945,CHEMBL3099696,CHEMBL3101166,1610477,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,87.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(ccc1[C@H]2CCc3cncn23)C#N
3946,CHEMBL3099694,CHEMBL3101166,1610475,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,80.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,COc1cc(ccc1[C@H]2CCc3cncn23)C#N
3947,CHEMBL3099690,CHEMBL3101166,1610471,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,45.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,COc1cc(ccc1[C@]2(CCc3cncn23)C(=O)N(C)Cc4ccc(F)cc4)C#N
3948,CHEMBL3099689,CHEMBL3101166,1610470,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,95.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(COC(=O)[C@@]2(CCc3cncn23)c4ccc(cc4Cl)C#N)cc1
3949,CHEMBL3099684,CHEMBL3101166,1610465,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,100.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,Clc1cc(ccc1[C@H]2CCCCc3cncn23)C#N
3950,CHEMBL3099703,CHEMBL3101166,1610484,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,100.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,COc1cc(ccc1C2CCCc3cncn23)C#N
3951,CHEMBL3099702,CHEMBL3101166,1610483,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,100.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(ccc1C2CCCc3cncn23)C#N
3952,CHEMBL3099701,CHEMBL3101166,1610482,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,99.0,%,Inhibition,,76310,65,PROTEIN,SINGLE PROTEIN,9,Clc1cc(ccc1C2CCCc3cncn23)C#N
